Country Name,"Country Code","Series Name","Series Code","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]","2023 [YR2023]","2024 [YR2024]","2025 [YR2025]"
Finland,"FIN","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","0.791239406938497","0.629194238120965","1.19255883425839","1.3994737857984","1.16223155669444","3.04210080667795","2.57844080098895","1.57122012789379","0.877440386254785","0.187120559084418","0.62387445002519","1.56666380704386","2.5106656524034","4.06595355358379","-9.17360384430342E-07","1.18413523154646","3.41680754255211","2.80833622561573","1.47828615688809","1.04119621178439","-0.207928839905268","0.356684500891695","0.754015047084346","1.08382098409305","1.0240939296343","0.290554555653239","2.19457432340007","7.12350773301402","6.25064322154762","1.56568906231615","#N/A"
Greece,"GRC","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","8.93451415961512","8.19455217632728","5.53600266773482","4.76622572397645","2.6366330602198","3.15118162493827","3.37396832213865","3.62935871878874","3.53065027765554","2.89884810758167","3.5450727333508","3.19594684144543","2.89500321516578","4.1527970811029","1.21007269197809","4.71298907760395","3.3298532335065","1.50152696177758","-0.921269454256899","-1.31226096405525","-1.73588804765275","-0.825653978391033","1.12125452031425","0.62562141345364","0.253007522038059","-1.24798355581405","1.22382501019854","9.64525981280642","3.46480128513405","2.74101875679477","#N/A"
Iceland,"ISL","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","1.65123150116658","2.26041898267297","1.81543080282242","1.65924170953427","3.23183260906467","5.13647123245151","6.40508550386868","5.19702230216628","2.05566329753742","3.15819324298464","3.98704782806593","6.68707906136661","5.05155736492146","12.6943942775878","12.0031298461743","5.39673113167477","4.0010266434312","5.18589988750698","3.87227923748249","2.04461481539333","1.63305558181326","1.69692761997751","1.76041559180596","2.68291768267392","3.01397179156053","2.84792401518665","4.44423970189739","8.3087551155892","8.73630299937298","5.85683849970066","#N/A"
Ireland,"IRL","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2.52486446780802","1.75574469607419","1.5418020226137","2.40768094534715","1.62988605221407","5.57763269940387","4.85280279607477","4.62820512820515","3.49221909079765","2.17854605730523","2.45654692931639","3.93576114001354","4.88574537540802","4.03568834941391","-4.44754686876746","-0.918388645376774","2.5489783020855","1.69474116680366","0.515099484900573","0.190916398713745","-0.330959783371788","0.0201247735963237","0.362173038229378","0.471130713712916","0.937842961189274","-0.326183651280033","2.34034113447044","7.82945736434105","6.29942487419125","2.11344999577317","#N/A"
Israel,"ISR","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","9.93389990557126","11.4585122831129","8.95499383477184","5.48875371339656","5.18975459299983","1.03263640999489","1.12302839116721","5.80234589468429","0.70763061681807","-0.421595034547416","1.34070328119492","2.05407914587443","0.466226972936065","4.52744765138651","3.3676231727125","2.70270270270273","3.48837209302323","1.67553715750052","1.58976347421476","0.467557251908503","-0.617342577642765","-0.535168195718695","0.249807840123008","0.805060379528526","0.817645940292794","-0.575254620897756","1.47965474722561","4.41162725488371","4.22522603168918","3.07480889805025","#N/A"
Latvia,"LVA","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","24.9759355316749","17.6104698431033","8.44738342092961","4.64421422660783","2.36481836111805","2.65425477796048","2.48704003555464","1.93887573855886","2.94264752948478","6.19238547197429","6.74845027893124","6.53619908765872","10.0929775849169","15.4023191064986","3.53410672858934","-1.08463595015155","4.37073559939223","2.25778924374585","-0.029454778257828","0.620490636732421","0.174242243625186","0.140633334505327","2.93036312374665","2.53445424186598","2.81140920075624","0.219064904841985","3.27582937431165","17.3102830198815","8.9380462331663","1.26579885828729","#N/A"
Lithuania,"LTU","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","39.6476290328289","24.62519538645","8.88104848465892","5.06755385841968","0.727550626557424","0.981615478857598","1.36712030817819","0.281506610345575","-1.13430854990247","1.16410252104671","2.65848484065262","3.73912004060664","5.73717382799842","10.9258856241655","4.45304456518535","1.31921362055463","4.13027562645085","3.08998277055417","1.04747937065344","0.103758009433708","-0.884097405500596","0.905525075460342","3.72288862303707","2.69792779208394","2.33450937988027","1.19989444983569","4.68354420903453","19.7050461518394","9.11731962390475","0.715735835228723","#N/A"
Luxembourg,"LUX","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","1.86769424969105","1.18385968843571","1.36751261207943","0.958570110494674","1.02519676474932","3.15076707022592","2.66382110579103","2.07408613571643","2.04984030563518","2.22567916428889","2.48769665164088","2.66631494577069","2.31245861786127","3.40187963025571","0.368041997888887","2.2736791162154","3.41068341068342","2.66284165508021","1.73403963519162","0.628543985440717","0.474743161437779","0.290833333333317","1.73079959118887","1.5281952430738","1.74332075653848","0.819957302127036","2.52692009066166","6.33600807777919","3.74140361983136","2.05113269954859","#N/A"
Poland,"POL","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","27.951388563304","19.7949669196707","14.91315861496","11.5978554257236","7.15407291179853","9.90017538843065","5.4083354556615","1.90528215048054","0.682701375787632","3.38264681884699","2.18379872390251","1.28469394366416","2.4587431238539","4.16497193524779","3.79539242483399","2.58069370250548","4.23940149625932","3.56037151702793","0.991982606332335","0.0538213132399802","-0.874125874125862","-0.664767331433962","2.07593553673859","1.81295156542689","2.22747880938291","3.37446972618589","5.05502704719272","14.4294507575758","11.5289127961105","3.79060897630197","#N/A"
Portugal,"PRT","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","4.22281614099486","3.06897732509789","2.33686298314116","2.5727522590913","2.34009490312169","2.85303039287157","4.36990330551793","3.60034658290914","3.21899090682895","2.36536204097302","2.27716394887834","3.1076654587105","2.45396528138743","2.58850657657959","-0.835530021504157","1.40257289895369","3.65301100430724","2.77333854051586","0.274416666666663","-0.278153367467428","0.48793862390472","0.607397074641719","1.36861411643472","0.993715683468326","0.338178410046034","-0.0124383299575305","1.26565719069044","7.83269124233323","4.31128191898672","2.41613187791884","#N/A"
