Country Name,Year,"Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net outflows (% of GDP)",GDP growth (annual %),Gross capital formation (% of GDP),Population growth (annual %),Inflation (Annual %),Wealth Inequality (Top 10%),Wealth Inequality (Bottom 50%),Year_Raw,General Government Debt (% of GDP)
Estonia,2010,13.2770330129027,6.35832533723738,2.4497502063999,21.5876781655604,-0.22805796852935,2.97204512015693,0.6608,0.0061,2010,7.9902264
Estonia,2011,4.80240449251588,-5.88420125980856,7.60697458913162,25.4681664047184,-0.303582823643979,4.9819013145361,0.6633,0.0057,2011,7.5965275
Estonia,2012,7.6916567949516,5.51466331799555,3.67201872506541,29.0805066900785,-0.357944411443807,3.93339987296985,0.667,0.0051,2012,11.146951
Estonia,2013,4.31393930629533,3.3446202743642,1.75649379621869,26.8697121064814,-0.355891802625531,2.78056658954987,0.6664,0.0052,2013,11.43492
Estonia,2014,6.58511618123403,4.20137785198439,3.32278988182702,26.727615908803,-0.262256175097854,-0.106175146521709,0.6665,0.0095,2014,11.563137
Estonia,2015,-3.06910519292015,-2.46706523507048,1.83815262882932,24.6409611018289,0.0655525295417938,-0.49232600654737,0.6556000000000001,0.0112,2015,10.789643
Estonia,2016,3.7692325610639,1.4891834884428,3.09301920751959,24.7023530937166,0.0291122255540077,0.148684907627372,0.6534,0.0118,2016,10.239326
Estonia,2017,6.31892721219604,2.36836277747092,5.63467248963991,25.9381976210924,0.121070631466687,3.41723549488054,0.6603,0.0132,2017,9.4344783
Estonia,2018,4.08015832167199,-0.687171157846634,3.69969756161726,27.8503992212561,0.348039137980543,3.43632688420446,0.6606000000000001,0.0132,2018,8.5069187
Estonia,2019,9.76819364646981,5.94280795296762,3.72664943466884,26.356088071314,0.371554389037477,2.27725931243522,0.6731,0.0113,2019,9.047115
Estonia,2020,12.0147752855703,1.22096873716714,-2.88380751483778,29.6538687688692,0.197559185177642,-0.444531097679829,0.6731,0.0113,2020,19.095612
Estonia,2021,20.2291128645653,17.0503303019475,8.25488044580031,30.947849595367,0.105996956310127,4.65316673847472,0.6743,0.0111,2021,18.418603
Estonia,2022,4.52988372813183,4.90619274394699,-1.22616966587796,27.7279089870074,1.33655151148286,19.3982634080616,0.6793,0.0107,2022,19.112143
Finland,1995,1.08213150468094,1.4178431198733,4.23436710187066,20.3668718386251,0.381655333457214,0.791239406938497,0.5293,0.0294,1995,55.204461
Finland,1996,0.570466106660747,2.43774334024639,3.66265716987186,20.2614314992596,0.328037913627481,0.629194238120965,0.5368,0.0336,1996,55.363464
Finland,1997,1.93443153560282,4.40299499511732,6.39770068404337,21.7633888266946,0.297377330426395,1.19255883425839,0.5421,0.0383,1997,52.235383
Finland,1998,9.34012543041459,14.3173041624083,5.45427021765444,23.0231418820736,0.265472962436301,1.3994737857984,0.559,0.0351,1998,46.843421
Finland,1999,5.76613954282465,7.31058855352182,4.38928070374669,22.4103146081584,0.232116249119004,1.16223155669444,0.5670000000000001,0.0368,1999,44.020711
Finland,2000,10.7186649142355,22.4519629972766,5.75373770498848,23.8741513058525,0.2076065154133,3.04210080667795,0.5697,0.0367,2000,42.447172
Finland,2001,2.48974555634763,6.13524216444266,2.64026205699308,23.1797971136758,0.227687341886374,2.57844080098895,0.5612,0.0369,2001,40.896738
Finland,2002,5.76697056308707,5.22768765464179,1.68732644358099,22.0594179466451,0.242381050233372,1.57122012789379,0.5641,0.0289,2002,40.128672
Finland,2003,3.47606211936874,0.121637432624397,2.01179992738312,22.231962772058,0.238457240068217,0.877440386254785,0.5703,0.0232,2003,42.697444
Finland,2004,3.43216639798219,1.3973432878091,4.00537952277651,22.8724778097656,0.290350361518584,0.187120559084418,0.5722,0.0166,2004,42.576902
Finland,2005,5.30500837470056,5.11284170113794,2.77730918518017,24.6073870744416,0.342248594286999,0.62387445002519,0.5698,0.0178,2005,39.869797
Finland,2006,2.1374386449528,0.829462192228025,4.01957326515895,24.0013652587917,0.383777136305104,1.56666380704386,0.5698,0.0164,2006,38.005102
Finland,2007,8.57406338234925,6.44401692025543,5.31280176694145,25.5534350124827,0.425429832100631,2.5106656524034,0.5588000000000001,0.0222,2007,33.906356
Finland,2008,6.7927004343529,10.5556484173721,0.784431235717051,25.2485161104333,0.465549284507694,4.06595355358379,0.5371,0.0245,2008,32.562689
Finland,2009,-3.48204515637954,-1.54078598446618,-8.07603116552393,21.4741244119185,0.478246393482911,-9.17360384430342e-07,0.5392,0.0276,2009,41.534102
Finland,2010,4.89959763196754,6.00835826470699,3.1682879121621,22.6073229974435,0.457494535465831,1.18413523154646,0.552,0.0253,2010,50.112886
Finland,2011,-2.18405747554129,-1.29020213761769,2.39039455396828,24.3388732893172,0.463558707499131,3.41680754255211,0.5465,0.024,2011,52.024432
Finland,2012,1.91512248449208,3.25276883628837,-1.52284013040689,23.628342432802,0.475809486683209,2.80833622561573,0.5424,0.0305,2012,57.856152
Finland,2013,-1.83489440736896,-2.69891154508427,-0.979741024949618,22.6578278795265,0.460723772785295,1.47828615688809,0.5488000000000001,0.0333,2013,60.811707
Finland,2014,6.41537482088507,-0.0471545412293658,-0.4780684247837,22.1690024531831,0.413560207519414,1.04119621178439,0.5491,0.034,2014,64.812611
Finland,2015,7.5380054292281,-0.189552769024624,0.466503766322674,21.9056862297328,0.329383885818507,-0.207928839905268,0.5513,0.03,2015,68.764273
Finland,2016,2.18951964860612,8.55396234825408,2.57193414898754,23.5883124649425,0.287421401687637,0.356684500891695,0.5559000000000001,0.0234,2016,68.649202
Finland,2017,6.66136555422276,5.44038867195556,3.30337003591039,24.309542246313,0.234670531705453,0.754015047084346,0.5607,0.0204,2017,66.580777
Finland,2018,-3.84456657280518,1.20360281701857,1.19297759742292,25.7234643496259,0.132641040791912,1.08382098409305,0.5606,0.0204,2018,65.278321
Finland,2019,6.09707710249334,2.51615886896574,1.34973845741737,24.5675378797407,0.110191690491055,1.0240939296343,0.5579000000000001,0.0206,2019,65.241487
Finland,2020,-0.939114055968044,2.07119565609595,-2.49103605535707,24.9836073895773,0.143641197212847,0.290554555653239,0.5574,0.0207,2020,75.414761
Finland,2021,8.01406291677223,6.8337581005663,2.67634641498897,24.7881526265858,0.207288594407348,2.19457432340007,0.5594,0.0206,2021,73.247211
Finland,2022,4.66691154081507,7.87007815250504,0.763041912763526,27.2854002667819,0.271944526506117,7.12350773301402,0.5558000000000001,0.0208,2022,74.033739
France,1995,1.48796470785062,0.991773343610209,2.30479278392259,20.1870996465323,0.364159563395629,1.79648142095589,0.5378000000000001,0.0668,1995,57.805004
France,1996,1.37419707227678,1.89888724111078,1.39707987198881,19.2219851950366,0.357448008376034,1.98288365089738,0.5688,0.0626,1996,60.593469
France,1997,1.59017858585611,2.44844090183245,2.5270616339357,18.8941086598021,0.356761847855923,1.20394294026963,0.5823,0.0608,1997,61.983253
France,1998,1.97196226741527,3.05304225970132,3.45259434279616,20.1267071009099,0.37054023067343,0.651126867833072,0.5953,0.0586,1998,62.099697
France,1999,3.09171602103703,8.43533920607364,3.39930808809441,20.7309977149378,0.515860143523548,0.537141639134596,0.6035,0.0579,1999,61.423125
France,2000,3.04117027418415,12.7554300091475,4.14099996402915,21.8578770673408,0.686335719566776,1.67595988720928,0.605,0.0566,2000,59.721388
France,2001,3.65899790543177,6.37583417865581,1.89946701186636,21.5146500727515,0.7289939490983,1.63478079549599,0.5963,0.0581,2001,59.322254
France,2002,3.45413596292302,3.5514233747765,1.06775027069419,20.7001905304491,0.727033002641047,1.92341228727063,0.5812,0.0602,2002,61.256043
France,2003,2.30782482603352,2.86599232583629,0.967827182558352,20.6506168230936,0.705638836747311,2.09847219146919,0.5731,0.0601,2003,65.36386
France,2004,1.68777447237363,2.89706936438621,2.86825052501032,21.3643685480586,0.732625502527391,2.14208964640238,0.5668000000000001,0.0604,2004,66.879403
France,2005,3.8837306583925,5.4192287029643,1.88856584109286,21.9113534781153,0.751885116821619,1.74586936380487,0.5586,0.0606,2005,68.186037
France,2006,3.40646118259263,5.62758510265985,2.71406448755236,22.6851885959248,0.696338574828463,1.67512449608726,0.5614,0.0581,2006,65.400811
France,2007,3.15449449926763,4.97876936671897,2.53048188351066,23.5691050042771,0.618225682593305,1.48799805953859,0.5674,0.0557,2007,65.476775
France,2008,2.32326700027606,4.64668224034089,0.380171435849121,23.4671040402669,0.558020613148126,2.81286194914785,0.5625,0.0563,2008,69.819176
France,2009,0.682311492843145,3.28577610304877,-2.82455153714783,20.7177586249113,0.513351013325229,0.0876204781574653,0.5665,0.0535,2009,84.055614
France,2010,1.46961673029144,2.74203422300758,2.00032476039051,21.3378695020042,0.492976371032656,1.53112270420918,0.5834,0.0474,2010,86.27793
France,2011,1.54005293306163,2.24648761891166,2.43757653729007,22.4996452716579,0.482667411007127,2.11159795175,0.5768,0.0504,2011,88.749329
France,2012,1.22790071519382,1.93867452581188,0.183835264973013,21.8295648772748,0.483714919435185,1.95419531613509,0.5723,0.0533,2012,91.741949
France,2013,1.18823404938295,1.14970730816793,0.781756446231,21.520441960601,0.516915013016667,0.863715497861804,0.5788,0.0509,2013,94.555055
France,2014,0.176974174772525,2.15340597997565,0.997832947295251,21.8364708236132,0.474847846171767,0.507758822937989,0.5870000000000001,0.0499,2014,96.163266
France,2015,1.76596182973896,3.24523500644381,1.06675474783462,21.7165418613305,0.355569240058298,0.0375143805125181,0.5894,0.0495,2015,96.970022
France,2016,1.44200321416196,2.94775119926,0.860031075424033,21.5978606152326,0.263868788565368,0.183334861123764,0.5871000000000001,0.0498,2016,98.153121
France,2017,1.68928072199317,1.88141630957272,2.08361485997399,22.1813991959176,0.29020211635109,1.03228275064681,0.5883,0.0496,2017,98.761564
France,2018,2.78594184568695,5.02990847395145,1.64590872395887,22.6115738942638,0.358494581816163,1.85081508315492,0.5919,0.0492,2018,98.528337
France,2019,1.96486943301562,3.11018903168593,2.02744646419237,23.0250733613606,0.332559129027963,1.10825492288293,0.5913,0.0493,2019,98.161875
France,2020,0.731471704018579,1.08525408792736,-7.44064589948231,22.8044182138435,0.324557781035362,0.476498852725065,0.5894,0.0495,2020,114.90004
France,2021,3.30405312221271,3.98508078434687,6.88233783360239,23.4474845782806,0.356902332389048,1.64233141038393,0.597,0.0485,2021,112.78574
France,2022,4.0180319137717,3.68514145333107,2.71676264185913,24.0233523984125,0.502320929337976,5.22236748369725,0.5961000000000001,0.0487,2022,111.3631
Germany,1995,0.464347992938888,1.53560728776663,1.50499384201356,24.4770596811461,0.293904443716697,1.70616041317076,0.5507000000000001,0.0513,1995,55.287511
Germany,1996,0.621987271355429,2.41640084539107,1.0378755674358,23.460405691293,0.289474899455448,1.44972701963238,0.5591,0.0486,1996,58.109574
Germany,1997,0.840026365692745,2.23221631278367,1.85432238398302,23.4050264846125,0.146313281561803,1.93937198922729,0.5651,0.0462,1997,59.206529
Germany,1998,1.31356256260241,4.31563025645057,2.09561231172233,24.0608017564073,0.0151436508552808,0.911183535014403,0.5726,0.0436,1998,59.808635
Germany,1999,3.88620516447701,6.29674873795271,2.12957016297766,23.7583524291849,0.0646345779052372,0.585433064230783,0.5776,0.0414,1999,60.349213
Germany,2000,12.6085323042305,4.99100476710523,2.8765231247659,23.9639660790924,0.135431600393084,1.44026838719741,0.5744,0.04,2000,59.238799
Germany,2001,2.89610853662771,3.57214950500352,1.63614170690956,22.7645716524028,0.168225361337335,1.98385731334471,0.5712,0.0386,2001,58.061561
Germany,2002,2.43861371432105,0.818261180863055,-0.228255715793637,20.151752302821,0.168128319406931,1.42080615551526,0.5711,0.0368,2002,59.823106
Germany,2003,2.5802310174772,1.55050298297837,-0.529801394291297,19.5766263092364,0.0553633035873241,1.03422218628562,0.5711,0.0352,2003,63.344326
Germany,2004,-0.715503012520614,0.317975728923654,1.16208684507278,19.0213864564072,-0.021709727650009,1.66573696655991,0.5799000000000001,0.033,2004,64.964894
Germany,2005,2.06799391408494,3.07339288372738,0.885485292551564,18.7355259254163,-0.0567782618352031,1.54691114751328,0.5871000000000001,0.0309,2005,67.120191
Germany,2006,2.87049561649648,4.85752917525052,3.86668241523209,19.897946566207,-0.112797497644931,1.57742642840563,0.5912000000000001,0.0291,2006,66.396722
Germany,2007,1.4594247021417,4.03706163569944,2.8891174138025,20.7873433455798,-0.133718572600486,2.2983440070095,0.6013000000000001,0.0265,2007,63.687053
Germany,2008,0.81284475683707,2.57404356393723,0.887902330743628,20.8867329914107,-0.190142844695674,2.62837981637219,0.6053000000000001,0.0249,2008,65.160251
Germany,2009,1.63004671127687,2.8672281295853,-5.54455451920674,18.0064315128089,-0.253383410163402,0.312739007368446,0.5965,0.0271,2009,72.336274
Germany,2010,2.48154528887853,4.22956614760212,4.13463778522758,19.5310600093299,-0.153198446937304,1.1038103778926,0.5912000000000001,0.0293,2010,81.008922
Germany,2011,2.55089499875415,2.82218944381668,3.75796884489337,21.2669872693317,-1.8537146287573,2.07517283735874,0.5878,0.0312,2011,78.457972
Germany,2012,1.8196411156431,2.75497631091479,0.463512036709204,19.4724714926695,0.187727800567293,2.00848884782956,0.5825,0.0333,2012,79.803562
Germany,2013,1.76515036525359,2.45055772926148,0.396995583779145,19.7883815690324,0.272900214681538,1.50472330251876,0.5833,0.0347,2013,77.435095
Germany,2014,0.437762571704246,2.66057441329734,2.18018602168017,20.139488753447,0.416877359168292,0.906794000434245,0.5866,0.0343,2014,74.520346
Germany,2015,1.82239938063641,3.48197757364295,1.66300602334775,19.4978020945699,0.865702643950251,0.514426137125456,0.5867,0.0343,2015,71.215919
Germany,2016,1.64365840117303,3.29549304666123,2.22222216259371,19.7122567843741,0.807218538573871,0.491747008445174,0.5868,0.0342,2016,68.282224
Germany,2017,2.88914588414184,3.95682663087031,2.797906720551,20.6909762954118,0.373724559895838,1.50949485109628,0.5858,0.0343,2017,64.026225
Germany,2018,4.00082875273687,5.2504384693398,1.13569604599849,21.6503641494105,0.300526701992065,1.73216879766941,0.5885,0.0341,2018,60.809267
Germany,2019,1.9056930139782,4.32698484050812,0.977734697038784,21.381259046499,0.22551987421288,1.44565976888253,0.5857,0.0343,2019,58.701059
Germany,2020,4.48523547812751,3.67563082359577,-4.13191443239947,21.7290304632077,0.0816931586494595,0.144877925813981,0.5832,0.0345,2020,68.035175
Germany,2021,2.93002168676674,4.92980809254238,3.90999994204108,22.6730557200041,0.0423270572552137,3.06666666666673,0.5856,0.0343,2021,68.076818
Germany,2022,2.07605246190373,3.59242335410766,1.8092581243061,23.2760146288029,-0.0219565701848977,6.87257438551096,0.5852,0.0343,2022,64.997332
Greece,1995,0.780146702751379,0.0308169060787689,2.09971953235275,20.7405368073224,0.467197289199787,8.93451415961512,0.5036,0.0543,1995,100.38662
Greece,1996,0.742440592629103,-0.0178017324705246,1.38247057325857,21.7600388412521,0.44067053086068,8.19455217632728,0.5116,0.0533,1996,103.72417
Greece,1997,0.709107072596583,0.11217655918862,3.60288326516122,21.1326433933714,0.493267144825827,5.53600266773482,0.4969,0.0547,1997,102.5989
Greece,1998,0.050998184830191,-0.197403086224728,3.43693579661333,23.7367131010281,0.554211902922578,4.76622572397645,0.496,0.0547,1998,100.78523
Greece,1999,0.0603079297166702,0.0421333492124573,2.65878562321184,23.2372482227425,0.383471311618576,2.6366330602198,0.5015000000000001,0.0541,1999,102.84298
Greece,2000,-0.0065167449554775,0.801898876390606,4.13782699405849,26.1132103512829,0.409041838238246,3.15118162493827,0.5015000000000001,0.054,2000,108.85406
Greece,2001,0.0015155315166,-0.736390169749216,4.65041459442163,25.1433571820657,0.51988446396193,3.37396832213865,0.5014000000000001,0.0541,2001,110.53475
Greece,2002,0.0227485404811931,0.432354721879008,4.68313727063017,23.6770908566951,0.366566462148184,3.62935871878874,0.4954,0.0549,2002,107.87131
Greece,2003,0.71501703822218,0.229273610274258,5.79682274294369,26.1381770101347,0.238643175320258,3.53065027765554,0.4915,0.0555,2003,104.25857
Greece,2004,0.914091172780157,0.455924372025342,5.37786634595851,25.179542966525,0.247413542822812,2.89884810758167,0.4935,0.0552,2004,105.49313
Greece,2005,0.284127006962334,0.622090530462978,1.18350635493289,22.1679676033349,0.293249074052818,3.5450727333508,0.4967,0.0548,2005,109.85894
Greece,2006,2.01112523714783,1.57389537461276,6.44339762487436,26.2902425409373,0.30033180096664,3.19594684144543,0.4956,0.055,2006,105.33419
Greece,2007,0.622837777539062,1.67412681717381,3.50686976639459,26.6707144196319,0.254757581935775,2.89500321516578,0.4943,0.0553,2007,104.63716
Greece,2008,1.6328960526629,0.913657686097103,0.0574740238200775,24.8460183343649,0.265457836726293,4.1527970811029,0.4940000000000001,0.0556,2008,110.90731
Greece,2009,0.846404808815716,0.747048667850224,-4.11927606715011,18.9186670370279,0.263026401346927,1.21007269197809,0.4834,0.0568,2009,128.48185
Greece,2010,0.179789223267027,0.572388177171352,-5.6937412158003,18.2157587611931,0.128880432668041,4.71298907760395,0.5051,0.024,2010,147.84617
Greece,2011,0.38562256563474,0.642083826469392,-9.87677875300243,14.0714513074627,-0.147951277402184,3.3298532335065,0.5178,0.01,2011,175.07556
Greece,2012,0.695897838082299,0.283996540447178,-8.33113421099992,12.2606554594296,-0.540752950543684,1.50152696177758,0.5448000000000001,-0.0066,2012,164.2785
Greece,2013,1.24506178790059,-0.294858705684757,-2.27211699888024,12.1129082926078,-0.725120806658085,-0.921269454256899,0.5803,-0.0137,2013,180.50955
Greece,2014,1.15314480305525,1.28949128463839,0.792225060962835,12.136918450953,-0.666113290031891,-1.31226096405525,0.5942000000000001,-0.0253,2014,182.8236
Greece,2015,0.652184629866422,0.813395818856685,-0.228301892172851,12.0084097844243,-0.658861360878339,-1.73588804765275,0.5906,-0.0177,2015,180.00055
Greece,2016,1.3975055397238,-0.91318944197657,-0.0317947678412054,12.4680861540635,-0.415913028277122,-0.825653978391033,0.5843,-0.0115,2016,183.67482
Greece,2017,1.7162955046024,0.0776859006642324,1.47312472702352,11.8883016329317,-0.197783224759792,1.12125452031425,0.5998,-0.0098,2017,182.62305
Greece,2018,1.88723349665643,0.24358461917263,2.06467207892409,12.9530537485632,-0.202880238259165,0.62562141345364,0.6025,-0.0185,2018,189.55279
Greece,2019,2.41172201156202,0.302344070856034,2.27718065334808,12.0996603246177,-0.105339392724138,0.253007522038059,0.6016,-0.0185,2019,183.69059
Greece,2020,1.72637818314203,0.338781387381374,-9.19623149726978,13.5410023084822,-0.214592106571664,-1.24798355581405,0.5985,-0.0186,2020,209.92691
Greece,2021,3.0165221032062,0.626117236290764,8.65449786002131,17.48296657419,-1.21680248998544,1.22382501019854,0.6045,-0.0185,2021,197.80558
Greece,2022,3.69648293387112,1.20300543823662,5.52198580589408,18.8094114631783,-1.25988945727074,9.64525981280642,0.6008,-0.0188,2022,178.44083
Hungary,1995,10.3142923372639,0.33356455097529,1.48952547593046,23.420550366966,-0.139220003601429,28.3054683706654,0.5903,0.0479,1995,83.868392
Hungary,1996,7.02257505750731,0.0366660650378066,0.101234227633242,25.1079029013767,-0.171771608629025,23.4690301919185,0.5904,0.0479,1996,71.16823
Hungary,1997,8.78533630127407,1.00297511314534,2.97787906543104,26.4418752273102,-0.201458936335808,18.3050744143799,0.5909,0.0478,1997,62.195736
Hungary,1998,6.68585430137196,0.478825257559924,3.84810814449837,28.8224890364809,-0.232679336866497,14.153789654534,0.5911000000000001,0.0478,1998,60.422119
Hungary,1999,6.88558157302498,1.00632286054277,3.08605811588221,27.2873039051869,-0.283260610485194,9.99774409303368,0.5916,0.0477,1999,60.296603
Hungary,2000,5.81207210516034,1.28192956053588,4.40937501806403,28.1973908964954,-0.259764908288633,9.80361016908125,0.5915,0.0477,2000,55.637609
Hungary,2001,7.54426473166249,0.967077739288005,4.06202617226026,26.3575592807833,-0.229379183308447,9.11680911680911,0.5929,0.0475,2001,52.20472
Hungary,2002,5.38678090915431,1.7341415955708,4.73006530805553,25.7468753302212,-0.28475137719698,5.26544821583985,0.595,0.0472,2002,55.556735
Hungary,2003,4.88025299452782,4.87049144012326,3.93877761242727,24.7088343047099,-0.286433268128688,4.66101694915254,0.595,0.0472,2003,58.174428
Hungary,2004,4.36291277823616,1.58582206141987,4.96312536156307,27.5022265501896,-0.221439378654807,6.74434679569469,0.5941000000000001,0.0473,2004,58.907097
Hungary,2005,24.3060288068427,17.7401774058486,4.30028318461673,26.164171343722,-0.198878843237103,3.56151711378352,0.5969,0.0469,2005,60.578757
Hungary,2006,16.1574876503265,15.8463419797646,3.93393162712054,26.3418856770072,-0.155716484651578,3.93032603841001,0.5989,0.0466,2006,64.488944
Hungary,2007,50.4065230275136,48.7276483214479,0.332354337878925,24.8978381794695,-0.154915158060948,7.9587451654491,0.5993,0.0465,2007,65.579937
Hungary,2008,47.2364211896638,46.5432965874671,0.993437085479655,25.1420059545726,-0.17509736747488,6.0425125388106,0.5981000000000001,0.0467,2008,71.801081
Hungary,2009,-2.28280495631194,-2.8625648664468,-6.7401660845502,20.9966487581136,-0.154908813950621,4.21171171171171,0.5971000000000001,0.0469,2009,78.188368
Hungary,2010,-15.8854380283338,-18.7280158500921,1.06795068152046,21.1892791243323,-0.226013875689698,4.85555795691956,0.5973,0.0468,2010,80.174301
Hungary,2011,7.45442145492381,6.41668614682833,1.91670916599742,21.0337908782192,-0.283360435946948,3.9299209893507,0.5959,0.0471,2011,80.468347
Hungary,2012,8.30549850772091,6.22951436381401,-1.33948446518181,20.2865308170944,-0.516437606548041,5.65214517088646,0.5946,0.0473,2012,78.363984
Hungary,2013,-2.74986395257086,-2.77530304133652,2.03216990678146,21.8946534040546,-0.481259646558662,1.73319984983101,0.5969,0.0469,2013,77.220233
Hungary,2014,9.1265022330579,6.54117508292626,4.33435364113967,24.4405160787979,-0.402887577253118,-0.227566270988219,0.5962000000000001,0.047,2014,76.490502
Hungary,2015,-4.3672559097876,-6.50121888321001,3.65981615406955,23.8567656111926,-0.35946625276649,-0.0616446800641672,0.6188,0.0478,2015,75.724127
Hungary,2016,53.8467636785015,51.6782404961595,2.43864141309342,22.0321821931455,-0.388598014975531,0.394769306686392,0.6475000000000001,0.0422,2016,74.645886
Hungary,2017,-8.6313549623639,-10.0953243491531,4.12418389451805,23.2730768860194,-0.338685889370073,2.34824281150154,0.6716000000000001,0.0391,2017,72.001639
Hungary,2018,-40.1082460169744,-42.151179363833,5.60613813768876,27.0910945827596,-0.203687269785053,2.85024792594646,0.67,0.0394,2018,68.816159
Hungary,2019,59.5775493833952,59.572568078442,5.07718495088933,28.6983472177676,-0.125143121699401,3.33858635382008,0.6712,0.0392,2019,64.988431
Hungary,2020,105.635755544096,103.8005963532,-4.33872540024058,27.4644940725212,-0.252049642963059,3.32674385766738,0.6711,0.0392,2020,78.686584
Hungary,2021,18.2639108972104,16.107690480735,7.22291580811137,30.9364017933183,-0.409163639262836,5.11096534382855,0.671,0.0392,2021,76.214604
Hungary,2022,-1.08324491969383,-3.34640741916541,4.15238057779229,34.3613666532303,-0.268850150860009,14.6081439492433,0.672,0.0391,2022,73.861006
Iceland,1995,-0.126264174306966,0.337594477862719,0.116583656161382,17.5771002221107,0.542467997811547,1.65123150116658,0.5633,0.004,1995,58.070268
Iceland,1996,1.08476897200301,0.828025107969123,4.49765343483963,20.055046687195,0.539913016609299,2.26041898267297,0.5633,0.004,1996,55.574695
Iceland,1997,1.9180642114198,0.731829056331341,4.14087045064694,21.3593693970198,0.819197091458816,1.81543080282242,0.5634,0.004,1997,52.047615
Iceland,1998,1.78383147690664,0.870732833060823,7.01048322607343,25.462234584976,1.07085904319717,1.65924170953427,0.5665,0.0063,1998,43.952795
Iceland,1999,0.73168547029209,1.36496545038828,3.89798762287089,23.2450819899207,1.20923878595741,3.23183260906467,0.5643,0.0086,1999,76.592958
Iceland,2000,1.69756965570434,4.09790223158192,4.90518213679276,24.6194667661392,1.36919283329812,5.13647123245151,0.5635,0.0093,2000,75.796302
Iceland,2001,1.9636895563517,3.98982824451054,3.84093935130252,22.6569252253114,1.32929525456819,6.40508550386868,0.561,0.0096,2001,83.382672
Iceland,2002,0.976035937953064,3.63433003144508,0.542286728015213,19.5095367275369,0.892596377462957,5.19702230216628,0.5643,0.0103,2002,82.15995
Iceland,2003,2.8998206651811,3.31438865649379,2.28136971731965,21.1252538271133,0.692497620476186,2.05566329753742,0.5662,0.0105,2003,85.06786
Iceland,2004,5.40905235148605,18.488041161119,7.62260520117914,24.596069073569,0.8779361576874,3.15819324298464,0.5673,0.01,2004,80.861399
Iceland,2005,18.042727115684,41.2303448873404,7.0293406083855,29.1309380362617,1.58289197780465,3.98704782806593,0.5654,0.0146,2005,68.931071
Iceland,2006,21.9365764797895,31.408804488776,5.67161248460013,35.9714130790896,2.34742243028387,6.68707906136661,0.5918,0.0034,2006,70.651032
Iceland,2007,31.2938758397836,46.5235540058658,8.74132941508014,29.6512685107527,2.53008548940662,5.05155736492146,0.61,0.002,2007,68.404314
Iceland,2008,6.59629631732958,-20.7102595354621,1.69961076077263,25.8874469911237,1.85957217059918,12.6943942775878,0.6538,-0.0295,2008,110.35666
Iceland,2009,0.48127099169328,17.1968427375416,-8.32146414328021,14.7799889271266,0.341241978970882,12.0031298461743,0.6659,-0.0641,2009,128.77334
Iceland,2010,1.84577695426496,-17.8964399111793,-2.22181847599202,13.8337714379496,-0.143903000294037,5.39673113167477,0.6944,-0.1043,2010,133.1411
Iceland,2011,7.19083904863249,0.156242537640419,1.37999669140882,15.3142065291421,0.305468368224399,4.0010266434312,0.6427,-0.0437,2011,138.1759
Iceland,2012,6.85345908435807,-21.44660680697,1.16931174886884,15.8900528697338,0.532100734916982,5.18589988750698,0.6278,-0.0288,2012,133.92495
Iceland,2013,2.90937107233191,3.24492823469817,3.59695700972851,15.0113948829854,0.945885900369151,3.87227923748249,0.6201,-0.0204,2013,121.9603
Iceland,2014,4.24755010057716,0.118294134724788,1.91381609098249,17.0733671860941,1.11250475522796,2.04461481539333,0.6071000000000001,-0.0042,2014,115.29913
Iceland,2015,6.47308431453939,2.54557684006476,3.76859023848581,19.1932461301069,1.04194038662969,1.63305558181326,0.6002000000000001,0.0082,2015,97.322974
Iceland,2016,-5.05739639771987,-8.58487785803834,6.21808764217616,20.8155538899524,1.38808149583838,1.69692761997751,0.5925,0.015,2016,82.471489
Iceland,2017,-27.9324374411863,-28.5840684963035,3.48506703916689,21.5754325297001,2.34558267643862,1.76041559180596,0.5822,0.0196,2017,71.742256
Iceland,2018,-2.33423231382448,-0.56872496756726,4.66077032612084,22.1950214764255,2.67814276922904,2.68291768267392,0.5759000000000001,0.0211,2018,63.246715
Iceland,2019,-2.22712995709055,0.586250615316069,1.13821230465001,20.2034835852927,2.19893225826166,3.01397179156053,0.5715,0.0241,2019,66.527874
Iceland,2020,-3.98671122506617,-1.71228999380032,-6.64587816297836,21.046340093825,1.6230862512591,2.84792401518665,0.5718,0.0241,2020,77.511551
Iceland,2021,1.52832650765088,-0.161102503386625,5.1805719742238,22.8196745543488,1.6393166402584,4.44423970189739,0.5754,0.0239,2021,74.915257
Iceland,2022,4.74021987239207,0.849859264489786,8.82069395623492,24.2511352122354,2.51377343254216,8.3087551155892,0.5745,0.024,2022,67.534232
India,1995,0.594986329567616,0.0325270506385137,7.57449183788519,29.1523371515588,2.01296632914892,10.2248861637544,0.5179,0.0832,1995,70.875515
India,1996,0.617479351603705,0.0609128570671868,7.54952224920051,22.7592531809279,1.99775909414655,8.97715233826453,0.5191,0.0823,1996,67.133481
India,1997,0.860208959660141,0.0271526322938465,4.04982084998183,25.6927329065132,1.966425183613,7.16425211462724,0.5229,0.081,1997,69.007533
India,1998,0.625286204187864,0.0112953313643807,6.18441582172117,24.9753699423901,1.93596384442712,13.2308389767977,0.5274,0.0795,1998,69.283871
India,1999,0.472644191458928,0.0172959494479426,8.84575555939531,30.9580879683861,1.90202919152067,4.66982038037594,0.533,0.0778,1999,71.266784
